cp,tp
0,0.000269053
0,0.000270734
0,0.000272416
0,0.000269053
0,0.00026569
0,0.000260645
0,0.000258963
0,0.0002556
0,0.000252237
0,0.000250555
0,0.000247192
0,0.000250555
0,0.000252237
0,0.000253919
0,0.0002556
0,0.000257282
0,0.000258963
0,0.000260645
0,0.000260645
0,0.000260645
0,0.000258963
0,0.000257282
0,0.000253919
0,0.000250555
0,0.000247192
0,0.000247192
0,0.000248874
0,0.000250555
0,0.000248874
0,0.000247192
0,0.000245511
0,0.000243829
0,0.000245511
0,0.000245511
0,0.000247192
0,0.000247192
0,0.000245511
0,0.000243829
0,0.000240466
0,0.000238784
0,0.000235421
0,0.00023374
0,0.000230376
0,0.00022365
0,0.000216924
0,0.000210197
0,0.00020179
0,0.000195063
0,0.000188337
0,0.000183292
0,0.000179929
0,0.000176566
0,0.000173203
0,0.000171521
0,0.000171521
0,0.000171521
0,0.000171521
0,0.000173203
0,0.000176566
0,0.000178247
0,0.000179929
0,0.000179929
0,0.000179929
0,0.000181611
0,0.000184974
0,0.000186655
0,0.000188337
0,0.000188337
0,0.000184974
0,0.000181611
0,0.000176566
0,0.000173203
0,0.000171521
0,0.000168158
0,0.000164795
0,0.00015975
0,0.000154705
0,0.000151342
0,0.000147979
0,0.000149661
0,0.000151342
0,0.000154705
0,0.000154705
0,0.000154705
0,0.000156387
0,0.000154705
0,0.000153024
0,0.000153024
0,0.000153024
0,0.000154705
5.85E-07,0.000156387
5.85E-07,0.000158069
1.17E-06,0.00015975
1.17E-06,0.000161432
5.85E-07,0.000163113
5.85E-07,0.000164795
5.85E-07,0.000168158
5.85E-07,0.000171521
5.85E-07,0.000173203
5.85E-07,0.000174884
5.85E-07,0.000176566
5.85E-07,0.000178247
5.85E-07,0.000179929
5.85E-07,0.000181611
5.85E-07,0.000186655
5.85E-07,0.000188337
5.85E-07,0.000190019
5.85E-07,0.000190019
5.85E-07,0.000190019
5.85E-07,0.000190019
5.85E-07,0.000190019
5.85E-07,0.000193382
5.85E-07,0.000195063
5.85E-07,0.000196745
5.85E-07,0.000200108
5.85E-07,0.000200108
5.85E-07,0.000198426
5.85E-07,0.000196745
0,0.000200108
0,0.00020179
0,0.000206834
0,0.000208516
0,0.000210197
5.85E-07,0.000210197
5.85E-07,0.000210197
5.85E-07,0.000211879
5.85E-07,0.000215242
5.85E-07,0.000216924
5.85E-07,0.000220287
5.85E-07,0.000221969
0,0.00022365
0,0.00022365
0,0.000225332
0,0.000225332
0,0.000225332
0,0.000227013
0,0.000228695
0,0.000228695
0,0.000228695
5.85E-07,0.000228695
5.85E-07,0.000228695
5.85E-07,0.000228695
0,0.000230376
0,0.000235421
5.85E-07,0.000238784
5.85E-07,0.000243829
5.85E-07,0.000250555
5.85E-07,0.000253919
0,0.000258963
0,0.000262326
0,0.000264008
0,0.000267371
0,0.000272416
0,0.000275779
0,0.000275779
0,0.000274098
0,0.000272416
0,0.000269053
0,0.000269053
0,0.000267371
0,0.00026569
0,0.000262326
0,0.000258963
0,0.000253919
0,0.000250555
0,0.000247192
0,0.000245511
0,0.000242148
0,0.000242148
0,0.000245511
0,0.000247192
0,0.000250555
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000253919
0,0.000257282
0,0.000260645
0,0.00026569
0,0.000269053
0,0.000272416
0,0.000274098
0,0.000277461
0,0.000280824
0,0.000284187
0,0.00028755
0,0.000292595
0,0.000294276
0,0.000295958
0,0.000295958
0,0.000295958
0,0.000295958
0,0.00029764
0,0.000301003
0,0.000302684
0,0.000306048
0,0.000309411
0,0.000314455
0,0.000316137
0,0.0003195
0,0.000324545
0,0.00032959
0,0.000332953
0,0.000337998
0,0.000339679
0,0.000343042
0,0.000346405
0,0.000346405
0,0.000349769
0,0.000353132
0,0.000354813
0,0.000356495
0,0.000358177
0,0.000359858
0,0.000359858
0,0.000359858
0,0.000359858
0,0.000358177
0,0.000356495
0,0.000354813
0,0.000354813
0,0.000349769
0,0.000343042
0,0.000334634
0,0.000331271
0,0.000322863
0,0.000316137
0,0.000309411
0,0.000302684
0,0.00029764
0,0.000292595
0,0.000285869
0,0.000282505
0,0.000280824
0,0.000277461
0,0.000275779
0,0.000275779
0,0.000275779
0,0.000275779
0,0.000277461
0,0.000279142
0,0.000280824
0,0.000282505
0,0.000284187
0,0.00028755
0,0.000289232
0,0.000292595
0,0.000294276
0,0.000295958
0,0.000299321
0,0.000299321
0,0.000299321
0,0.000301003
0,0.000299321
0,0.000295958
0,0.000295958
0,0.000294276
0,0.000292595
0,0.000292595
0,0.000290913
0,0.000292595
0,0.000289232
0,0.00028755
0,0.000285869
0,0.00028755
0,0.00028755
0,0.00028755
0,0.000289232
0,0.000294276
0,0.00029764
0,0.000301003
0,0.000307729
0,0.000314455
0,0.0003195
0,0.000326226
0,0.000331271
0,0.000337998
0,0.000343042
0,0.000348087
0,0.000353132
0,0.000359858
0,0.000366584
0,0.000373311
0,0.000378355
0,0.000385082
0,0.000390127
0,0.00039349
0,0.000398534
0,0.000401898
0,0.000408624
0,0.00041535
0,0.000422077
0,0.000428803
0,0.000437211
0,0.000443937
0,0.000450663
0,0.000455708
0,0.000462434
0,0.000470842
0,0.00047925
0,0.000485977
0,0.000494384
0,0.000502792
0,0.000512882
0,0.000517927
0,0.000522971
0,0.000529698
0,0.000536424
0,0.000541469
0,0.000544832
0,0.000548195
0,0.000549877
0,0.000551558
0,0.00055324
0,0.000551558
0,0.000554921
0,0.000558285
0,0.000558285
0,0.000558285
0,0.000558285
0,0.000559966
0,0.000558285
0,0.000554921
0,0.000548195
0,0.00054315
0,0.000536424
0,0.000529698
0,0.000522971
0,0.000517927
0,0.000516245
0,0.000517927
0,0.000519608
0,0.000522971
0,0.000538106
0,0.00055324
0,0.000570056
0,0.000591916
0,0.000613777
0,0.000635637
0,0.000655816
0,0.00068104
0,0.000709627
0,0.000736532
0,0.000761756
0,0.000749985
0,0.000738214
0,0.000721398
0,0.000687766
0,0.000644045
0,0.000602006
0,0.000554921
0,0.000506156
0,0.000460753
0,0.00041535
0,0.000413669
0,0.000406942
0,0.000400216
0,0.000388445
0,0.000373311
0,0.000359858
0,0.000348087
0,0.00032959
0,0.000324545
0,0.000321182
0,0.000321182
0,0.00032959
0,0.000334634
0,0.000339679
0,0.000337998
0,0.000358177
0,0.000410305
0,0.000460753
0,0.000472524
0,0.000452345
0,0.000427121
0,0.000411987
0,0.000432166
0,0.000433848
0,0.000435529
0,0.000437211
0,0.000427121
0,0.000406942
0,0.000386763
0,0.000363221
0,0.000343042
0,0.000324545
0,0.000314455
0,0.000341361
0,0.000396853
0,0.000452345
0,0.000480932
0,0.00047925
0,0.000470842
0,0.000460753
0,0.000474206
0,0.000487658
0,0.000494384
0,0.000501111
0,0.00052129
0,0.000541469
0,0.000556603
0,0.000524653
0,0.000480932
0,0.000437211
0,0.000432166
0,0.000477569
0,0.000522971
0,0.000554921
0,0.000544832
0,0.000502792
0,0.000462434
0,0.000428803
0,0.000400216
0,0.000374992
0,0.000349769
0,0.000332953
0,0.000321182
0,0.000307729
0,0.00029764
0,0.000295958
0,0.000299321
0,0.000302684
0,0.000295958
0,0.000304366
0,0.000314455
0,0.000327908
0,0.000339679
0,0.000337998
0,0.000332953
0,0.000336316
0,0.000332953
0,0.000321182
0,0.000309411
0,0.00032959
0,0.000331271
0,0.000334634
0,0.000339679
0,0.000371629
0,0.000437211
0,0.000502792
0,0.000494384
0,0.000438892
0,0.000376674
0,0.000316137
0,0.000304366
0,0.000294276
0,0.000282505
0,0.000270734
0,0.000260645
0,0.000253919
0,0.000245511
0,0.000292595
0,0.000307729
0,0.000311092
0,0.000316137
0,0.000343042
0,0.000413669
0,0.000484295
0,0.000477569
0,0.000381719
0,0.000290913
0,0.000198426
0,0.000173203
0,0.000163113
0,0.000153024
0,0.000142934
0,0.000131163
0,0.000126118
0,0.000121074
0,0.000119392
0,0.000119392
0,0.000114347
0,0.000110984
0,0.000107621
0,0.000102576
0,9.92E-05
0,0.000107621
0,0.000149661
0,0.000190019
0,0.000232058
0,0.000264008
0,0.000290913
0,0.000317819
0,0.000346405
0,0.000285869
0,0.000225332
0,0.000168158
0,0.000134526
0,0.000129482
0,0.000124437
0,0.000116029
0,0.000109303
0,0.000100895
0,9.42E-05
0,8.74E-05
0,0.000131163
0,0.000176566
0,0.00020179
0,0.000183292
0,0.000144616
0,0.000107621
0,0.000151342
0,0.000161432
0,0.000158069
0,0.000146297
0,9.25E-05
0,9.25E-05
0,9.25E-05
0,9.42E-05
0,9.59E-05
0,0.000100895
0,0.000104258
0,0.000109303
0,0.000107621
0,0.000102576
0,0.000100895
0,9.92E-05
0,9.92E-05
0,0.000100895
0,0.000119392
0,0.000171521
0,0.000232058
0,0.000292595
0,0.000275779
0,0.000221969
0,0.000166476
0,0.000131163
0,0.000146297
0,0.000154705
0,0.000163113
0,0.000174884
0,0.000196745
0,0.000221969
0,0.000245511
0,0.000272416
0,0.000309411
0,0.000349769
0,0.000391808
0,0.000432166
0,0.000467479
0,0.000501111
0,0.000496066
0,0.000496066
0,0.000501111
0,0.000502792
0,0.000492703
0,0.000491021
0,0.000485977
0,0.000480932
0,0.000477569
0,0.000472524
0,0.000467479
0,0.000460753
5.85E-07,0.00045739
5.85E-07,0.000455708
0,0.000452345
0,0.000450663
0,0.000448982
0,0.0004473
0,0.000445619
0,0.000445619
0,0.000443937
0,0.000442256
0,0.000440574
0,0.000438892
0,0.000438892
0,0.000438892
5.85E-07,0.000442256
1.76E-06,0.000445619
2.93E-06,0.000450663
4.10E-06,0.000455708
4.68E-06,0.00045739
5.27E-06,0.000459071
6.44E-06,0.000460753
5.27E-06,0.00045739
4.68E-06,0.000452345
4.68E-06,0.000448982
6.44E-06,0.000443937
7.61E-06,0.000438892
8.78E-06,0.000432166
8.78E-06,0.000428803
8.78E-06,0.000422077
8.78E-06,0.000413669
8.78E-06,0.000403579
9.36E-06,0.000401898
9.95E-06,0.000396853
1.11E-05,0.00039349
1.17E-05,0.000388445
1.29E-05,0.000388445
1.52E-05,0.000386763
1.76E-05,0.000385082
2.17E-05,0.000390127
2.46E-05,0.00039349
2.58E-05,0.000395171
2.75E-05,0.000396853
3.10E-05,0.000401898
3.57E-05,0.000408624
3.98E-05,0.000417032
4.10E-05,0.000420395
4.16E-05,0.000428803
4.51E-05,0.000443937
4.92E-05,0.000459071
4.80E-05,0.000470842
4.51E-05,0.000480932
4.27E-05,0.000491021
4.04E-05,0.000501111
3.98E-05,0.0005112
3.45E-05,0.000516245
2.98E-05,0.000522971
3.16E-05,0.000528016
4.10E-05,0.000531379
5.27E-05,0.000534742
6.44E-05,0.000538106
6.96E-05,0.000558285
7.43E-05,0.000598642
7.84E-05,0.000640682
8.60E-05,0.000675995
9.66E-05,0.000684403
0.000101253,0.000669269
0.000105935,0.000654135
9.72E-05,0.000652453
8.19E-05,0.00064909
6.67E-05,0.000644045
5.15E-05,0.000640682
5.27E-05,0.000682721
4.27E-05,0.000696174
3.28E-05,0.000711308
2.87E-05,0.000718035
3.28E-05,0.000714671
3.57E-05,0.000711308
3.86E-05,0.000707945
2.69E-05,0.00067095
2.34E-05,0.000627229
2.28E-05,0.000583508
2.17E-05,0.000541469
1.64E-05,0.000507837
1.05E-05,0.000492703
4.68E-06,0.00047925
1.17E-06,0.000467479
0,0.000465798
0,0.000472524
0,0.00047925
0,0.00047925
0,0.00048934
0,0.000502792
0,0.000512882
0,0.0005112
0,0.000512882
0,0.000512882
0,0.000509519
0,0.000506156
0,0.000502792
0,0.000499429
0,0.000501111
5.85E-07,0.000497748
5.85E-07,0.000494384
5.85E-07,0.000494384
5.85E-07,0.000497748
5.85E-07,0.000499429
0,0.000499429
0,0.000501111
0,0.000502792
0,0.000506156
0,0.000507837
0,0.000509519
0,0.0005112
0,0.000512882
0,0.000512882
0,0.000516245
0,0.00052129
0,0.000522971
0,0.000522971
0,0.000522971
0,0.000522971
0,0.00052129
0,0.000519608
0,0.000516245
0,0.0005112
0,0.000504474
0,0.000496066
0,0.00048934
0,0.000482613
0,0.000474206
0,0.000464116
0,0.000455708
0,0.000448982
0,0.000435529
0,0.000422077
0,0.000413669
0,0.000403579
0,0.00039349
0,0.0003834
0,0.000380037
5.85E-07,0.000376674
5.85E-07,0.000373311
0,0.000369948
0,0.000369948
0,0.000373311
0,0.000378355
0,0.000380037
0,0.000381719
0,0.000385082
0,0.000388445
0,0.000386763
0,0.000385082
0,0.0003834
0,0.000381719
0,0.000378355
0,0.000373311
0,0.000366584
0,0.000363221
0,0.000359858
0,0.000356495
0,0.00035145
0,0.000353132
0,0.000358177
0,0.00036154
0,0.000368266
0,0.000380037
0,0.000395171
0,0.000408624
0,0.000423758
0,0.000428803
0,0.000430484
0,0.000432166
0,0.000420395
0,0.00039349
0,0.000364903
0,0.000337998
0,0.000311092
0,0.000280824
0,0.000252237
0,0.000240466
0,0.000247192
0,0.000257282
0,0.00026569
5.85E-07,0.000274098
5.85E-07,0.000295958
5.85E-07,0.0003195
5.85E-07,0.000334634
5.85E-07,0.000353132
5.85E-07,0.000378355
5.85E-07,0.000401898
0,0.000428803
0,0.000464116
0,0.000496066
0,0.000536424
0,0.000595279
0,0.000667587
0,0.000739895
5.85E-07,0.000823974
5.85E-07,0.000933277
5.85E-07,0.001047624
5.85E-07,0.001163653
5.85E-07,0.001276319
5.85E-07,0.001390667
5.85E-07,0.001494925
1.17E-06,0.001568914
4.10E-06,0.001632814
7.02E-06,0.001695033
9.95E-06,0.001748843
1.99E-05,0.001738754
3.28E-05,0.001708485
4.51E-05,0.001678217
5.03E-05,0.001684943
6.09E-05,0.001695033
7.26E-05,0.00170344
7.90E-05,0.001715211
7.43E-05,0.001710167
6.26E-05,0.001673172
5.09E-05,0.001637859
4.80E-05,0.001619361
5.27E-05,0.001614317
5.79E-05,0.001610954
6.32E-05,0.001610954
7.08E-05,0.001629451
6.56E-05,0.001637859
6.15E-05,0.001647948
6.26E-05,0.00167149
8.31E-05,0.00173539
0.00011647,0.001824514
0.000149831,0.001913638
0.000181435,0.001997717
0.000242889,0.002080114
0.000307855,0.002164193
0.000368724,0.002246591
0.000415546,0.002317217
0.000474659,0.002376072
0.000533186,0.002434928
0.000598737,0.002502191
0.000621563,0.002513962
0.000613954,0.002492101
0.000606346,0.002470241
0.000599322,0.002455107
0.000607516,0.00244838
0.000616295,0.002441654
0.00062683,0.002438291
0.000626245,0.002428201
0.000595811,0.002397933
0.000565376,0.002365983
0.000522651,0.002325625
0.000509775,0.00232058
0.000512702,0.002334033
0.000515628,0.002349167
0.000532016,0.002359257
0.000525578,0.002349167
0.000518554,0.002339078
0.00051914,0.002342441
0.000524992,0.00235253
0.00052031,0.002337396
0.000515628,0.002323943
0.000496314,0.002300401
0.000492217,0.002295357
0.000492802,0.002297038
0.000499825,0.002303764
0.000557182,0.002367664
0.000641462,0.002470241
0.000725157,0.002572817
0.000776076,0.002648488
0.000783684,0.002702299
0.000783684,0.002761154
0.000783684,0.002821691
0.000805339,0.002860367
0.000849235,0.00290577
0.000894887,0.002952854
0.000925906,0.002983123
0.000895472,0.002944446
0.000873231,0.002900725
0.000850406,0.002857004
0.000858599,0.002860367
0.000876158,0.002910815
0.000882596,0.002964625
0.000889034,0.003016754
0.000836944,0.002981441
0.000809436,0.002971352
0.000783099,0.002959581
0.000767882,0.002951173
0.000766126,0.002927631
0.000727498,0.00287382
0.00068887,0.002821691
0.000671897,0.002786378
0.000668385,0.002761154
0.000666044,0.002737612
0.000716377,0.002821691
0.000783684,0.002846915
0.000846894,0.00287382
0.000908348,0.002902407
0.000969802,0.002930994
0.001031256,0.002962944
0.00109271,0.002993212
0.001154749,0.003031889
0.001267122,0.003119331
0.001411685,0.003233678
0.001576733,0.003368205
0.001735928,0.003496005
0.001872297,0.003601944
0.002008081,0.003707884
0.002167276,0.003840728
0.002287258,0.003946668
0.002355149,0.004007205
0.002362758,0.003997115
0.002370952,0.003988707
0.002338176,0.003941623
0.002304816,0.003894539
0.002315351,0.003894539
0.002337591,0.003901265
0.002360417,0.003902947
0.002478057,0.004000479
0.002596283,0.004099692
0.002637252,0.004118189
0.002660078,0.004116508
0.002674125,0.0041081
0.002679392,0.004086239
0.002675295,0.004059334
0.002601551,0.003961802
0.002519612,0.003859226
0.002435332,0.003748242
0.002349297,0.003633894
0.002276723,0.003531318
0.002234583,0.003455647
0.002119869,0.003311031
0.002059585,0.003230315
0.002022713,0.003179868
0.002029151,0.003176504
0.00210114,0.003240404
0.00216552,0.003294215
0.00216435,0.003282444
0.002233412,0.003346344
0.002316521,0.003425378
0.002396119,0.003501049
0.002486837,0.003590173
0.002620865,0.003729744
0.002754893,0.003870997
0.002989003,0.004109781
0.00312069,0.004249352
0.0031839,0.004323342
0.0032594,0.004405739
0.003335486,0.004486455
0.003433227,0.004594076
0.003530968,0.004703379
0.003657388,0.004841268
0.003736985,0.004942163
0.00372528,0.004965705
0.003685481,0.004955616
0.003645682,0.004947208
0.00361993,0.004945526
0.00359769,0.004942163
0.003521019,0.004886671
0.003415084,0.004799229
0.003403964,0.004809318
0.003401622,0.004824453
0.003400452,0.004839587
0.00342913,0.004863129
0.003478294,0.004895079
0.00349234,0.004896761
0.003425619,0.004831179
0.003354215,0.004740374
0.003316172,0.004676474
0.003292761,0.004622663
0.003231893,0.004540266
0.003115423,0.004410784
0.003003635,0.004284666
0.002933987,0.004187134
0.002935158,0.004178726
0.002946863,0.004192179
0.00295096,0.004202268
0.002959739,0.004220766
0.002991929,0.004259442
0.003022949,0.004296437
0.003090256,0.004370426
0.003186826,0.004471321
0.003253548,0.004541947
0.003210823,0.004499908
0.003166927,0.00445955
0.003179803,0.004457868
0.003192679,0.004457868
0.003235989,0.004488137
0.003236575,0.004478047
0.003161659,0.004387242
0.003164001,0.004377152
0.003166927,0.004365381
0.003166342,0.004358655
0.003164001,0.00435361
0.003158733,0.004345202
0.003134737,0.004319979
0.003053383,0.004244308
0.003061577,0.004252716
0.003080891,0.004271213
0.003123031,0.004314934
0.003179803,0.004377152
0.003233648,0.004436008
0.003278129,0.004489818
0.003285153,0.004504953
0.003259986,0.004486455
0.003221943,0.004452824
0.003158733,0.004390605
0.003058651,0.004284666
0.002969689,0.004188815
0.002970274,0.004192179
0.002847952,0.004062697
0.002745528,0.003951713
0.00269578,0.003894539
0.002650714,0.003840728
0.002629059,0.003802052
0.002607403,0.003761694
0.002574043,0.003689386
0.002549461,0.003623805
0.002504395,0.003539726
0.002393192,0.003398473
0.00228199,0.00325722
0.002261505,0.003215181
0.002240435,0.003173141
0.00218542,0.00309747
0.002129818,0.003028525
0.002095872,0.002988167
0.002078314,0.002956217
0.002060756,0.002924267
0.001993449,0.002848596
0.001913266,0.002762836
0.0018682,0.002712388
0.001854739,0.002695573
0.001837766,0.002673712
0.001841277,0.00267203
0.001848301,0.002673712
0.001789188,0.002614857
0.001685594,0.002515644
0.001597217,0.002431565
0.001542787,0.002376072
0.001514694,0.002364301
0.001477236,0.002340759
0.001435681,0.002312172
0.001406418,0.002302083
0.001395883,0.00232058
0.001380665,0.002334033
0.001328576,0.002317217
0.001274145,0.002300401
0.001240199,0.002302083
0.001229079,0.002322262
0.001215618,0.002342441
0.001192207,0.002360938
0.001168796,0.002381117
0.001131923,0.002382799
0.00113602,0.002428201
0.001169381,0.002503872
0.001203912,0.00257618
0.001239029,0.002648488
0.001303409,0.00273593
0.001368375,0.002820009
0.001407003,0.002893999
0.001435096,0.002949491
0.001460263,0.002981441
0.001435096,0.002939402
0.0014111,0.002897362
0.001355499,0.002846915
0.001292289,0.002793104
0.001256002,0.002740975
0.001235517,0.002687165
0.001173478,0.002635036
0.001169381,0.002658578
0.001171722,0.002693891
0.001190451,0.002734249
0.001220885,0.002781333
0.001240785,0.002820009
0.001237273,0.002840188
0.001268292,0.00290577
0.001277657,0.002942765
0.001277072,0.002966307
0.00126244,0.002978078
0.001226153,0.002967988
0.001192207,0.002962944
0.001167625,0.002973033
0.00116704,0.002984804
0.001156505,0.002986486
0.001128412,0.002974715
0.001096807,0.002952854
0.001053496,0.002892317
0.001009601,0.002831781
0.000942879,0.002771244
0.000886107,0.002702299
0.000840456,0.002631673
0.000801828,0.002574499
0.0007632,0.002515644
0.000722816,0.002439972
0.000683017,0.002364301
0.000648485,0.002297038
0.000599908,0.002201188
0.000529675,0.002066662
0.000482267,0.001989309
0.000435445,0.001911956
0.000463538,0.001922046
0.00051036,0.001955677
0.000564206,0.002007806
0.000603419,0.002056572
0.000557182,0.002009488
0.000514457,0.00196913
0.000472318,0.001930454
0.00041496,0.001868235
0.000348239,0.001792564
0.000278591,0.001720256
0.000203091,0.001661401
0.000162121,0.001594138
0.000128761,0.001560506
9.89E-05,0.001538646
8.31E-05,0.001531919
8.78E-05,0.001547053
9.13E-05,0.001562188
8.37E-05,0.001568914
8.66E-05,0.001565551
8.37E-05,0.001528556
7.14E-05,0.001459611
6.15E-05,0.001397393
6.32E-05,0.001355353
6.44E-05,0.001316677
5.91E-05,0.001244369
5.91E-05,0.001209056
6.15E-05,0.00120233
5.91E-05,0.001205693
5.68E-05,0.001209056
5.03E-05,0.001190559
4.39E-05,0.00117038
3.92E-05,0.001156927
3.51E-05,0.001148519
3.22E-05,0.001145156
3.16E-05,0.001158609
3.04E-05,0.001173743
3.22E-05,0.001185514
3.34E-05,0.001197285
3.45E-05,0.001209056
3.34E-05,0.001212419
2.69E-05,0.001200648
2.46E-05,0.001195603
2.28E-05,0.001188877
1.93E-05,0.001182151
1.64E-05,0.00117038
1.23E-05,0.00116029
9.36E-06,0.001151882
1.05E-05,0.001148519
9.36E-06,0.001135066
7.61E-06,0.001116569
7.61E-06,0.001103116
1.17E-05,0.001098072
1.40E-05,0.001091345
1.40E-05,0.001084619
1.52E-05,0.001081256
1.52E-05,0.001077893
1.46E-05,0.001072848
1.40E-05,0.001071166
1.23E-05,0.00107453
1.11E-05,0.001079574
1.35E-05,0.001082937
1.29E-05,0.001084619
1.05E-05,0.001086301
9.95E-06,0.001093027
9.36E-06,0.001101435
9.36E-06,0.001103116
8.78E-06,0.001104798
8.78E-06,0.001114887
8.78E-06,0.001116569
7.61E-06,0.001103116
6.44E-06,0.001069485
4.68E-06,0.001034172
4.10E-06,0.001022401
4.10E-06,0.001017356
4.10E-06,0.001017356
5.27E-06,0.001020719
6.44E-06,0.001027445
6.44E-06,0.001025764
6.44E-06,0.001022401
6.44E-06,0.001020719
5.85E-06,0.001022401
5.27E-06,0.001020719
4.68E-06,0.001017356
2.34E-06,0.001027445
1.76E-06,0.001049306
1.76E-06,0.001076211
1.76E-06,0.001093027
1.76E-06,0.001099753
2.34E-06,0.001103116
1.76E-06,0.001089664
